MNC_Id	Spruce_contig_dir8_Name
MNC5699600	Contig12581
MNC5699601	Contig12582
MNC5699602	Contig12583
MNC5699604	Contig12585
MNC5699607	Contig12588
MNC5699608	Contig12589
MNC5699612	Contig12593
MNC5699613	Contig12594
MNC5699614	Contig12595
MNC5699615	Contig12596
MNC5699616	Contig12597
MNC5699618	Contig12599
MNC5699619	Contig12600
MNC5699621	Contig12602
MNC5699622	Contig12603
MNC5699624	Contig12605
MNC5699625	Contig12606
MNC5699626	Contig12607
MNC5699627	Contig12608
MNC5699628	Contig12609
MNC5699629	Contig12610
MNC5699630	Contig12611
MNC5699631	Contig12612
MNC5699632	Contig12613
MNC5699633	Contig12614
MNC5699635	Contig12616
MNC5699636	Contig12617
MNC5699638	Contig12619
MNC5699639	Contig12620
MNC5699640	Contig12621
MNC5699641	Contig12622
MNC5699642	Contig12623
MNC5699643	Contig12624
MNC5699644	Contig12625
MNC5699645	Contig12626
MNC5699646	Contig12627
MNC5699647	Contig12628
MNC5699648	Contig12629
MNC5699649	Contig12630
MNC5699650	Contig12631
MNC5699651	Contig12632
MNC5699652	Contig12633
MNC5699654	Contig12635
MNC5699655	Contig12636
MNC5699656	Contig12637
MNC5699658	Contig12639
MNC5699659	Contig12640
MNC5699661	Contig12642
MNC5699662	Contig12643
MNC5699663	Contig12644
MNC5699666	Contig12647
MNC5699667	Contig12648
MNC5699668	Contig12649
MNC5699670	Contig12651
MNC5699671	Contig12652
MNC5699672	Contig12653
MNC5699674	Contig12655
MNC5699675	Contig12656
MNC5699677	Contig12658
MNC5699680	Contig12661
MNC5699681	Contig12662
MNC5699682	Contig12663
MNC5699683	Contig12664
MNC5699685	Contig12666
MNC5699686	Contig12667
MNC5699687	Contig12668
MNC5699688	Contig12669
MNC5699689	Contig12670
MNC5699690	Contig12671
MNC5699691	Contig12672
MNC5699693	Contig12674
MNC5699695	Contig12676
MNC5699696	Contig12677
MNC5699698	Contig12679
MNC5699700	Contig12681
MNC5699701	Contig12682
MNC5699702	Contig12683
MNC5699703	Contig12684
MNC5699705	Contig12686
MNC5699706	Contig12687
MNC5699707	Contig12688
MNC5699708	Contig12689
MNC5699710	Contig12691
MNC5699711	Contig12692
MNC5699712	Contig12693
MNC5699712	Contig12693
MNC5699714	Contig12695
MNC5699715	Contig12696
MNC5699716	Contig12697
MNC5699717	Contig12698
MNC5699718	Contig12699
MNC5699719	Contig12700
MNC5699720	Contig12701
MNC5699721	Contig12702
MNC5699722	Contig12703
MNC5699723	Contig12704
MNC5699724	Contig12705
MNC5699725	Contig12706
MNC5699726	Contig12707
MNC5699727	Contig12708
MNC5699728	Contig12709
MNC5699729	Contig12710
MNC5699730	Contig12711
MNC5699731	Contig12712
MNC5699732	Contig12713
MNC5699734	Contig12715
MNC5699735	Contig12716
MNC5699736	Contig12717
MNC5699737	Contig12718
MNC5699738	Contig12719
MNC5699739	Contig12720
MNC5699740	Contig12721
MNC5699741	Contig12722
MNC5699742	Contig12723
MNC5699743	Contig12724
MNC5699744	Contig12725
MNC5699745	Contig12726
MNC5699746	Contig12727
MNC5699747	Contig12728
MNC5699748	Contig12729
MNC5699749	Contig12730
MNC5699750	Contig12731
MNC5699751	Contig12732
MNC5699753	Contig12734
MNC5699754	Contig12735
MNC5699755	Contig12736
MNC5699756	Contig12737
MNC5699757	Contig12738
MNC5699758	Contig12739
MNC5699759	Contig12740
MNC5699761	Contig12742
MNC5699762	Contig12743
MNC5699764	Contig12745
MNC5699767	Contig12748
MNC5699768	Contig12749
MNC5699769	Contig12750
MNC5699771	Contig12752
MNC5699772	Contig12753
MNC5699773	Contig12754
MNC5699774	Contig12755
MNC5699775	Contig12756
MNC5699777	Contig12758
MNC5699781	Contig12762
MNC5699782	Contig12763
MNC5699784	Contig12765
MNC5699785	Contig12766
MNC5699786	Contig12767
MNC5699787	Contig12768
MNC5699788	Contig12769
MNC5699789	Contig12770
MNC5699790	Contig12771
MNC5699792	Contig12773
MNC5699797	Contig12778
MNC5699798	Contig12779
MNC5699805	Contig12786
MNC5699806	Contig12787
MNC5699807	Contig12788
MNC5699808	Contig12789
MNC5699809	Contig12790
MNC5699810	Contig12791
MNC5699811	Contig12792
MNC5699812	Contig12793
MNC5699813	Contig12794
MNC5699814	Contig12795
MNC5699815	Contig12796
MNC5699816	Contig12797
MNC5699817	Contig12798
MNC5699818	Contig12799
MNC5699819	Contig12800
MNC5699820	Contig12801
MNC5699822	Contig12803
MNC5699823	Contig12804
MNC5699823	Contig12804
MNC5699824	Contig12805
MNC5699828	Contig12809
MNC5699829	Contig12810
MNC5699830	Contig12811
MNC5699832	Contig12813
MNC5699833	Contig12814
MNC5699834	Contig12815
MNC5699835	Contig12816
MNC5699836	Contig12817
MNC5699837	Contig12818
MNC5699838	Contig12819
MNC5699839	Contig12820
MNC5699840	Contig12821
MNC5699841	Contig12822
MNC5699843	Contig12824
MNC5699845	Contig12826
MNC5699846	Contig12827
MNC5699847	Contig12828
MNC5699849	Contig12830
MNC5699850	Contig12831
MNC5699851	Contig12832
MNC5699852	Contig12833
MNC5699853	Contig12834
MNC5699854	Contig12835
MNC5699855	Contig12836
MNC5699856	Contig12837
MNC5699857	Contig12838
MNC5699858	Contig12839
MNC5699859	Contig12840
MNC5699860	Contig12841
MNC5699861	Contig12842
MNC5699862	Contig12843
MNC5699863	Contig12844
MNC5699864	Contig12845
MNC5699865	Contig12846
MNC5699866	Contig12847
MNC5699867	Contig12848
MNC5699869	Contig12850
MNC5699870	Contig12851
MNC5699871	Contig12852
MNC5699873	Contig12854
MNC5699874	Contig12855
MNC5699875	Contig12856
MNC5699876	Contig12857
MNC5699878	Contig12859
MNC5699879	Contig12860
MNC5699880	Contig12861
MNC5699881	Contig12862
MNC5699882	Contig12863
MNC5699883	Contig12864
MNC5699884	Contig12865
MNC5699885	Contig12866
MNC5699886	Contig12867
MNC5699887	Contig12868
MNC5699888	Contig12869
MNC5699889	Contig12870
MNC5699890	Contig12871
MNC5699891	Contig12872
MNC5699892	Contig12873
MNC5699893	Contig12874
MNC5699895	Contig12876
MNC5699896	Contig12877
MNC5699897	Contig12878
MNC5699898	Contig12879
MNC5699899	Contig12880
MNC5699900	Contig12881
MNC5699901	Contig12882
MNC5699902	Contig12883
MNC5699904	Contig12885
MNC5699906	Contig12887
MNC5699907	Contig12888
MNC5699908	Contig12889
MNC5699910	Contig12891
MNC5699911	Contig12892
MNC5699912	Contig12893
MNC5699913	Contig12894
MNC5699914	Contig12895
MNC5699915	Contig12896
MNC5699916	Contig12897
MNC5699917	Contig12898
MNC5699918	Contig12899
MNC5699919	Contig12900
MNC5699920	Contig12901
MNC5699921	Contig12902
MNC5699922	Contig12903
MNC5699923	Contig12904
MNC5699924	Contig12905
MNC5699925	Contig12906
MNC5699926	Contig12907
MNC5699927	Contig12908
MNC5699928	Contig12909
MNC5699929	Contig12910
MNC5699930	Contig12911
MNC5699931	Contig12912
MNC5699933	Contig12914
MNC5699934	Contig12915
MNC5699935	Contig12916
MNC5699936	Contig12917
MNC5699937	Contig12918
MNC5699939	Contig12920
MNC5699940	Contig12921
MNC5699941	Contig12922
MNC5699942	Contig12923
MNC5699943	Contig12924
MNC5699944	Contig12925
MNC5699945	Contig12926
MNC5699946	Contig12927
MNC5699947	Contig12928
MNC5699948	Contig12929
MNC5699949	Contig12930
MNC5699950	Contig12931
MNC5699951	Contig12932
MNC5699952	Contig12933
MNC5699953	Contig12934
MNC5699954	Contig12935
MNC5699955	Contig12936
MNC5699956	Contig12937
MNC5699957	Contig12938
MNC5699958	Contig12939
MNC5699959	Contig12940
MNC5699960	Contig12941
MNC5699961	Contig12942
MNC5699962	Contig12943
MNC5699963	Contig12944
MNC5699964	Contig12945
MNC5699965	Contig12946
MNC5699966	Contig12947
MNC5699968	Contig12949
MNC5699969	Contig12950
MNC5699970	Contig12951
MNC5699971	Contig12952
MNC5699972	Contig12953
MNC5699973	Contig12954
MNC5699974	Contig12955
MNC5699976	Contig12957
MNC5699979	Contig12960
MNC5699980	Contig12961
MNC5699981	Contig12962
MNC5699982	Contig12963
MNC5699984	Contig12965
MNC5699985	Contig12966
MNC5699986	Contig12967
MNC5699987	Contig12968
MNC5699989	Contig12970
MNC5699991	Contig12972
MNC5699992	Contig12973
MNC5699993	Contig12974
MNC5699994	Contig12975
MNC5699995	Contig12976
MNC5699996	Contig12977
MNC5699997	Contig12978
MNC5699998	Contig12979
MNC5699999	Contig12980
MNC5700000	Contig12981
MNC5700001	Contig12982
MNC5700002	Contig12983
MNC5700002	Contig12983
MNC5700003	Contig12984
MNC5700004	Contig12985
MNC5700005	Contig12986
MNC5700006	Contig12987
MNC5700007	Contig12988
MNC5700007	Contig12988
MNC5700008	Contig12989
MNC5700008	Contig12989
MNC5700010	Contig12991
MNC5700011	Contig12992
MNC5700012	Contig12993
MNC5700012	Contig12993
MNC5700013	Contig12994
MNC5700015	Contig12996
MNC5700017	Contig12998
MNC5700018	Contig12999
MNC5700019	Contig13000
MNC5700020	Contig13001
MNC5700020	Contig13001
MNC5700021	Contig13002
MNC5700022	Contig13003
MNC5700023	Contig13004
MNC5700023	Contig13004
MNC5700025	Contig13006
MNC5700026	Contig13007
MNC5700027	Contig13008
MNC5700027	Contig13008
MNC5700028	Contig13009
MNC5700029	Contig13010
MNC5700030	Contig13011
MNC5700030	Contig13011
MNC5700031	Contig13012
MNC5700031	Contig13012
MNC5700032	Contig13013
MNC5700035	Contig13016
MNC5700036	Contig13017
MNC5700037	Contig13018
MNC5700038	Contig13019
MNC5700040	Contig13021
MNC5700041	Contig13022
MNC5700042	Contig13023
MNC5700044	Contig13025
MNC5700045	Contig13026
MNC5700045	Contig13026
MNC5700046	Contig13027
MNC5700047	Contig13028
MNC5700048	Contig13029
MNC5700048	Contig13029
MNC5700049	Contig13030
MNC5700050	Contig13031
MNC5700052	Contig13033
MNC5700052	Contig13033
MNC5700053	Contig13034
MNC5700053	Contig13034
MNC5700055	Contig13036
MNC5700056	Contig13037
MNC5700056	Contig13037
MNC5700057	Contig13038
MNC5700059	Contig13040
MNC5700060	Contig13041
MNC5700060	Contig13041
MNC5700061	Contig13042
MNC5700063	Contig13044
MNC5700064	Contig13045
MNC5700065	Contig13046
MNC5700065	Contig13046
MNC5700066	Contig13047
MNC5700067	Contig13048
MNC5700067	Contig13048
MNC5700068	Contig13049
MNC5700069	Contig13050
MNC5700070	Contig13051
MNC5700072	Contig13053
MNC5700074	Contig13055
MNC5700076	Contig13057
MNC5700077	Contig13058
MNC5700078	Contig13059
MNC5700079	Contig13060
MNC5700080	Contig13061
MNC5700081	Contig13062
MNC5700081	Contig13062
MNC5700082	Contig13063
MNC5700083	Contig13064
MNC5700084	Contig13065
MNC5700085	Contig13066
MNC5700085	Contig13066
MNC5700086	Contig13067
MNC5700087	Contig13068
MNC5700088	Contig13069
MNC5700088	Contig13069
MNC5700089	Contig13070
MNC5700090	Contig13071
MNC5700091	Contig13072
MNC5700091	Contig13072
MNC5700092	Contig13073
MNC5700092	Contig13073
MNC5700093	Contig13074
MNC5700093	Contig13074
MNC5700094	Contig13075
MNC5700094	Contig13075
MNC5700095	Contig13076
MNC5700095	Contig13076
MNC5700096	Contig13077
MNC5700098	Contig13079
MNC5700098	Contig13079
MNC5700099	Contig13080
MNC5700099	Contig13080
MNC5700100	Contig13081
MNC5700100	Contig13081
MNC5700101	Contig13082
MNC5700102	Contig13083
MNC5700102	Contig13083
MNC5700103	Contig13084
MNC5700104	Contig13085
MNC5700105	Contig13086
MNC5700106	Contig13087
MNC5700106	Contig13087
MNC5700107	Contig13088
MNC5700107	Contig13088
MNC5700108	Contig13089
MNC5700108	Contig13089
MNC5700109	Contig13090
MNC5700109	Contig13090
MNC5700111	Contig13092
MNC5700111	Contig13092
MNC5700112	Contig13093
MNC5700113	Contig13094
MNC5700113	Contig13094
MNC5700114	Contig13095
MNC5700115	Contig13096
MNC5700115	Contig13096
MNC5700116	Contig13097
MNC5700116	Contig13097
MNC5700117	Contig13098
MNC5700118	Contig13099
MNC5700119	Contig13100
MNC5700120	Contig13101
MNC5700121	Contig13102
MNC5700122	Contig13103
MNC5700123	Contig13104
MNC5700123	Contig13104
MNC5700124	Contig13105
MNC5700125	Contig13106
MNC5700126	Contig13107
MNC5700127	Contig13108
MNC5700127	Contig13108
MNC5700128	Contig13109
MNC5700128	Contig13109
MNC5700129	Contig13110
MNC5700130	Contig13111
MNC5700130	Contig13111
MNC5700131	Contig13112
MNC5700131	Contig13112
MNC5700132	Contig13113
MNC5700133	Contig13114
MNC5700133	Contig13114
MNC5700134	Contig13115
MNC5700134	Contig13115
MNC5700135	Contig13116
MNC5700136	Contig13117
MNC5700137	Contig13118
MNC5700137	Contig13118
MNC5700138	Contig13119
MNC5700138	Contig13119
MNC5700139	Contig13120
MNC5700140	Contig13121
MNC5700140	Contig13121
MNC5700141	Contig13122
MNC5700142	Contig13123
MNC5700142	Contig13123
MNC5700143	Contig13124
MNC5700144	Contig13125
MNC5700144	Contig13125
MNC5700145	Contig13126
MNC5700146	Contig13127
MNC5700146	Contig13127
MNC5700147	Contig13128
MNC5700148	Contig13129
MNC5700149	Contig13130
MNC5700150	Contig13131
MNC5700152	Contig13133
MNC5700152	Contig13133
MNC5700153	Contig13134
MNC5700153	Contig13134
MNC5700154	Contig13135
MNC5700155	Contig13136
MNC5700156	Contig13137
MNC5700157	Contig13138
MNC5700157	Contig13138
MNC5700158	Contig13139
MNC5700160	Contig13141
MNC5700162	Contig13143
MNC5700162	Contig13143
MNC5700163	Contig13144
MNC5700164	Contig13145
MNC5700166	Contig13147
MNC5700166	Contig13147
MNC5700167	Contig13148
MNC5700167	Contig13148
MNC5700168	Contig13149
MNC5700169	Contig13150
MNC5700169	Contig13150
MNC5700172	Contig13153
MNC5700172	Contig13153
MNC5700173	Contig13154
MNC5700174	Contig13155
MNC5700174	Contig13155
MNC5700175	Contig13156
MNC5700176	Contig13157
MNC5700177	Contig13158
MNC5700177	Contig13158
MNC5700179	Contig13160
MNC5700180	Contig13161
MNC5700180	Contig13161
MNC5700181	Contig13162
MNC5700182	Contig13163
MNC5700182	Contig13163
MNC5700183	Contig13164
MNC5700183	Contig13164
MNC5700184	Contig13165
MNC5700185	Contig13166
MNC5700185	Contig13166
MNC5700186	Contig13167
MNC5700186	Contig13167
MNC5700187	Contig13168
MNC5700187	Contig13168
MNC5700188	Contig13169
MNC5700188	Contig13169
MNC5700189	Contig13170
MNC5700190	Contig13171
MNC5700191	Contig13172
MNC5700191	Contig13172
MNC5700192	Contig13173
MNC5700192	Contig13173
MNC5700193	Contig13174
MNC5700194	Contig13175
MNC5700194	Contig13175
MNC5700195	Contig13176
MNC5700195	Contig13176
MNC5700196	Contig13177
MNC5700197	Contig13178
MNC5700197	Contig13178
MNC5700198	Contig13179
MNC5700199	Contig13180
MNC5700199	Contig13180
MNC5700200	Contig13181
MNC5700200	Contig13181
MNC5700201	Contig13182
MNC5700201	Contig13182
MNC5700202	Contig13183
MNC5700202	Contig13183
MNC5700203	Contig13184
MNC5700203	Contig13184
MNC5700204	Contig13185
MNC5700204	Contig13185
MNC5700205	Contig13186
MNC5700205	Contig13186
MNC5700206	Contig13187
MNC5700207	Contig13188
MNC5700208	Contig13189
MNC5700208	Contig13189
MNC5700210	Contig13191
MNC5700210	Contig13191
MNC5700211	Contig13192
MNC5700211	Contig13192
MNC5700212	Contig13193
MNC5700212	Contig13193
MNC5700213	Contig13194
MNC5700213	Contig13194
MNC5700214	Contig13195
MNC5700214	Contig13195
MNC5700215	Contig13196
MNC5700216	Contig13197
MNC5700216	Contig13197
MNC5700217	Contig13198
MNC5700218	Contig13199
MNC5700218	Contig13199
MNC5700219	Contig13200
MNC5700221	Contig13202
MNC5700221	Contig13202
MNC5700222	Contig13203
MNC5700223	Contig13204
MNC5700224	Contig13205
MNC5700224	Contig13205
MNC5700226	Contig13207
MNC5700226	Contig13207
MNC5700227	Contig13208
MNC5700227	Contig13208
MNC5700228	Contig13209
MNC5700230	Contig13211
MNC5700230	Contig13211
MNC5700231	Contig13212
MNC5700231	Contig13212
MNC5700232	Contig13213
MNC5700232	Contig13213
MNC5700233	Contig13214
MNC5700233	Contig13214
MNC5700234	Contig13215
MNC5700234	Contig13215
MNC5700235	Contig13216
MNC5700235	Contig13216
MNC5700236	Contig13217
MNC5700236	Contig13217
MNC5700237	Contig13218
MNC5700238	Contig13219
MNC5700239	Contig13220
MNC5700240	Contig13221
MNC5700241	Contig13222
MNC5700242	Contig13223
MNC5700242	Contig13223
MNC5700243	Contig13224
MNC5700243	Contig13224
MNC5700244	Contig13225
MNC5700244	Contig13225
MNC5700245	Contig13226
MNC5700246	Contig13227
MNC5700246	Contig13227
MNC5700248	Contig13229
MNC5700248	Contig13229
MNC5700250	Contig13231
MNC5700251	Contig13232
MNC5700252	Contig13233
MNC5700253	Contig13234
MNC5700254	Contig13235
MNC5700255	Contig13236
MNC5700257	Contig13238
MNC5700257	Contig13238
MNC5700258	Contig13239
MNC5700259	Contig13240
MNC5700260	Contig13241
MNC5700261	Contig13242
MNC5700262	Contig13243
MNC5700263	Contig13244
MNC5700264	Contig13245
MNC5700265	Contig13246
MNC5700266	Contig13247
MNC5700267	Contig13248
MNC5700269	Contig13250
MNC5700269	Contig13250
MNC5700270	Contig13251
MNC5700271	Contig13252
MNC5700272	Contig13253
MNC5700273	Contig13254
MNC5700274	Contig13255
MNC5700274	Contig13255
MNC5700275	Contig13256
MNC5700276	Contig13257
MNC5700277	Contig13258
MNC5700277	Contig13258
MNC5700278	Contig13259
MNC5700278	Contig13259
MNC5700279	Contig13260
MNC5700279	Contig13260
MNC5700280	Contig13261
MNC5700280	Contig13261
MNC5700281	Contig13262
MNC5700282	Contig13263
MNC5700283	Contig13264
MNC5700283	Contig13264
MNC5700284	Contig13265
MNC5700284	Contig13265
MNC5700285	Contig13266
MNC5700286	Contig13267
MNC5700286	Contig13267
MNC5700287	Contig13268
MNC5700287	Contig13268
MNC5700288	Contig13269
MNC5700288	Contig13269
MNC5700289	Contig13270
MNC5700289	Contig13270
MNC5700290	Contig13271
MNC5700291	Contig13272
MNC5700292	Contig13273
MNC5700292	Contig13273
MNC5700293	Contig13274
MNC5700293	Contig13274
MNC5700294	Contig13275
MNC5700294	Contig13275
MNC5700295	Contig13276
MNC5700295	Contig13276
MNC5700296	Contig13277
MNC5700297	Contig13278
MNC5700298	Contig13279
MNC5700298	Contig13279
MNC5700299	Contig13280
MNC5700300	Contig13281
MNC5700300	Contig13281
MNC5700301	Contig13282
MNC5700301	Contig13282
MNC5700302	Contig13283
MNC5700302	Contig13283
MNC5700303	Contig13284
MNC5700304	Contig13285
MNC5700304	Contig13285
MNC5700305	Contig13286
MNC5700305	Contig13286
MNC5700306	Contig13287
MNC5700307	Contig13288
MNC5700307	Contig13288
MNC5700308	Contig13289
MNC5700309	Contig13290
MNC5700309	Contig13290
MNC5700310	Contig13291
MNC5700310	Contig13291
MNC5700311	Contig13292
MNC5700311	Contig13292
MNC5700312	Contig13293
MNC5700313	Contig13294
MNC5700313	Contig13294
MNC5700314	Contig13295
MNC5700314	Contig13295
MNC5700315	Contig13296
MNC5700315	Contig13296
MNC5700316	Contig13297
MNC5700317	Contig13298
MNC5700317	Contig13298
MNC5700318	Contig13299
MNC5700319	Contig13300
MNC5700320	Contig13301
MNC5700321	Contig13302
MNC5700321	Contig13302
MNC5700322	Contig13303
MNC5700322	Contig13303
MNC5700323	Contig13304
MNC5700323	Contig13304
MNC5700324	Contig13305
MNC5700324	Contig13305
MNC5700325	Contig13306
MNC5700326	Contig13307
MNC5700326	Contig13307
MNC5700327	Contig13308
MNC5700327	Contig13308
MNC5700328	Contig13309
MNC5700328	Contig13309
MNC5700329	Contig13310
MNC5700329	Contig13310
MNC5700330	Contig13311
MNC5700331	Contig13312
MNC5700332	Contig13313
MNC5700332	Contig13313
MNC5700333	Contig13314
MNC5700333	Contig13314
MNC5700334	Contig13315
MNC5700334	Contig13315
MNC5700335	Contig13316
MNC5700335	Contig13316
MNC5700336	Contig13317
MNC5700336	Contig13317
MNC5700337	Contig13318
MNC5700337	Contig13318
MNC5700338	Contig13319
MNC5700339	Contig13320
MNC5700339	Contig13320
MNC5700340	Contig13321
MNC5700340	Contig13321
MNC5700341	Contig13322
MNC5700342	Contig13323
MNC5700342	Contig13323
MNC5700343	Contig13324
MNC5700344	Contig13325
MNC5700345	Contig13326
MNC5700346	Contig13327
MNC5700346	Contig13327
MNC5700347	Contig13328
MNC5700347	Contig13328
MNC5700349	Contig13330
MNC5700349	Contig13330
MNC5700350	Contig13331
MNC5700350	Contig13331
MNC5700351	Contig13332
MNC5700351	Contig13332
MNC5700352	Contig13333
MNC5700352	Contig13333
MNC5700354	Contig13335
MNC5700355	Contig13336
MNC5700356	Contig13337
MNC5700357	Contig13338
MNC5700358	Contig13339
MNC5700359	Contig13340
MNC5700359	Contig13340
MNC5700360	Contig13341
MNC5700360	Contig13341
MNC5700361	Contig13342
MNC5700362	Contig13343
MNC5700362	Contig13343
MNC5700363	Contig13344
MNC5700363	Contig13344
MNC5700364	Contig13345
MNC5700365	Contig13346
MNC5700366	Contig13347
MNC5700366	Contig13347
MNC5700367	Contig13348
MNC5700369	Contig13350
MNC5700369	Contig13350
MNC5700370	Contig13351
MNC5700371	Contig13352
MNC5700372	Contig13353
MNC5700372	Contig13353
MNC5700373	Contig13354
MNC5700374	Contig13355
MNC5700374	Contig13355
MNC5700375	Contig13356
MNC5700375	Contig13356
MNC5700376	Contig13357
MNC5700376	Contig13357
MNC5700377	Contig13358
MNC5700378	Contig13359
MNC5700378	Contig13359
MNC5700379	Contig13360
MNC5700379	Contig13360
MNC5700380	Contig13361
MNC5700380	Contig13361
MNC5700381	Contig13362
MNC5700381	Contig13362
MNC5700382	Contig13363
MNC5700382	Contig13363
MNC5700383	Contig13364
MNC5700383	Contig13364
MNC5700384	Contig13365
MNC5700384	Contig13365
MNC5700385	Contig13366
MNC5700385	Contig13366
MNC5700386	Contig13367
MNC5700386	Contig13367
MNC5700387	Contig13368
MNC5700387	Contig13368
MNC5700388	Contig13369
MNC5700389	Contig13370
MNC5700390	Contig13371
MNC5700390	Contig13371
MNC5700391	Contig13372
MNC5700391	Contig13372
MNC5700392	Contig13373
MNC5700392	Contig13373
MNC5700393	Contig13374
MNC5700393	Contig13374
MNC5700394	Contig13375
MNC5700394	Contig13375
MNC5700395	Contig13376
MNC5700395	Contig13376
MNC5700396	Contig13377
MNC5700397	Contig13378
MNC5700397	Contig13378
MNC5700398	Contig13379
MNC5700398	Contig13379
MNC5700399	Contig13380
MNC5700401	Contig13382
MNC5700401	Contig13382
MNC5700402	Contig13383
MNC5700403	Contig13384
MNC5700403	Contig13384
MNC5700404	Contig13385
MNC5700404	Contig13385
MNC5700405	Contig13386
MNC5700405	Contig13386
MNC5700406	Contig13387
MNC5700407	Contig13388
MNC5700407	Contig13388
MNC5700408	Contig13389
MNC5700409	Contig13390
MNC5700410	Contig13391
MNC5700410	Contig13391
MNC5700411	Contig13392
MNC5700411	Contig13392
MNC5700412	Contig13393
MNC5700413	Contig13394
MNC5700413	Contig13394
MNC5700414	Contig13395
MNC5700414	Contig13395
MNC5700415	Contig13396
MNC5700415	Contig13396
MNC5700416	Contig13397
MNC5700417	Contig13398
MNC5700417	Contig13398
MNC5700418	Contig13399
MNC5700418	Contig13399
MNC5700419	Contig13400
MNC5700419	Contig13400
MNC5700420	Contig13401
MNC5700421	Contig13402
MNC5700421	Contig13402
MNC5700422	Contig13403
MNC5700423	Contig13404
MNC5700423	Contig13404
MNC5700424	Contig13405
MNC5700424	Contig13405
MNC5700425	Contig13406
MNC5700425	Contig13406
MNC5700426	Contig13407
MNC5700427	Contig13408
MNC5700428	Contig13409
MNC5700428	Contig13409
MNC5700429	Contig13410
MNC5700429	Contig13410
MNC5700430	Contig13411
MNC5700430	Contig13411
MNC5700431	Contig13412
MNC5700431	Contig13412
MNC5700432	Contig13413
MNC5700433	Contig13414
MNC5700433	Contig13414
MNC5700434	Contig13415
MNC5700435	Contig13416
MNC5700435	Contig13416
MNC5700436	Contig13417
MNC5700436	Contig13417
MNC5700437	Contig13418
MNC5700437	Contig13418
MNC5700438	Contig13419
MNC5700438	Contig13419
MNC5700440	Contig13421
MNC5700440	Contig13421
MNC5700441	Contig13422
MNC5700441	Contig13422
MNC5700442	Contig13423
MNC5700443	Contig13424
MNC5700443	Contig13424
MNC5700444	Contig13425
MNC5700444	Contig13425
MNC5700445	Contig13426
MNC5700445	Contig13426
MNC5700446	Contig13427
MNC5700447	Contig13428
MNC5700447	Contig13428
MNC5700448	Contig13429
MNC5700448	Contig13429
MNC5700449	Contig13430
MNC5700449	Contig13430
MNC5700450	Contig13431
MNC5700450	Contig13431
MNC5700451	Contig13432
MNC5700451	Contig13432
MNC5700452	Contig13433
MNC5700452	Contig13433
MNC5700453	Contig13434
MNC5700453	Contig13434
MNC5700454	Contig13435
MNC5700454	Contig13435
MNC5700455	Contig13436
MNC5700455	Contig13436
MNC5700456	Contig13437
MNC5700456	Contig13437
MNC5700457	Contig13438
MNC5700457	Contig13438
MNC5700458	Contig13439
MNC5700459	Contig13440
MNC5700459	Contig13440
MNC5700460	Contig13441
MNC5700461	Contig13442
MNC5700462	Contig13443
MNC5700462	Contig13443
MNC5700463	Contig13444
MNC5700463	Contig13444
MNC5700464	Contig13445
MNC5700465	Contig13446
MNC5700466	Contig13447
MNC5700466	Contig13447
MNC5700467	Contig13448
MNC5700468	Contig13449
MNC5700468	Contig13449
MNC5700469	Contig13450
MNC5700469	Contig13450
MNC5700470	Contig13451
MNC5700470	Contig13451
MNC5700471	Contig13452
MNC5700471	Contig13452
MNC5700473	Contig13454
MNC5700473	Contig13454
MNC5700474	Contig13455
MNC5700474	Contig13455
MNC5700475	Contig13456
MNC5700475	Contig13456
MNC5700476	Contig13457
MNC5700477	Contig13458
MNC5700477	Contig13458
MNC5700478	Contig13459
MNC5700478	Contig13459
MNC5700479	Contig13460
MNC5700479	Contig13460
MNC5700480	Contig13461
MNC5700480	Contig13461
MNC5700481	Contig13462
MNC5700481	Contig13462
MNC5700482	Contig13463
MNC5700482	Contig13463
MNC5700483	Contig13464
MNC5700484	Contig13465
MNC5700485	Contig13466
MNC5700486	Contig13467
MNC5700486	Contig13467
MNC5700487	Contig13468
MNC5700487	Contig13468
MNC5700488	Contig13469
MNC5700488	Contig13469
MNC5700490	Contig13471
MNC5700491	Contig13472
MNC5700491	Contig13472
MNC5700492	Contig13473
MNC5700493	Contig13474
MNC5700493	Contig13474
MNC5700494	Contig13475
MNC5700495	Contig13476
MNC5700495	Contig13476
MNC5700496	Contig13477
MNC5700497	Contig13478
MNC5700497	Contig13478
MNC5700498	Contig13479
MNC5700499	Contig13480
MNC5700500	Contig13481
MNC5700500	Contig13481
MNC5700501	Contig13482
MNC5700501	Contig13482
MNC5700502	Contig13483
MNC5700502	Contig13483
MNC5700503	Contig13484
MNC5700503	Contig13484
MNC5700504	Contig13485
MNC5700505	Contig13486
MNC5700506	Contig13487
MNC5700506	Contig13487
MNC5700507	Contig13488
MNC5700507	Contig13488
MNC5700508	Contig13489
MNC5700509	Contig13490
MNC5700510	Contig13491
MNC5700510	Contig13491
MNC5700511	Contig13492
MNC5700511	Contig13492
MNC5700512	Contig13493
MNC5700512	Contig13493
MNC5700513	Contig13494
MNC5700513	Contig13494
MNC5700515	Contig13496
MNC5700516	Contig13497
MNC5700516	Contig13497
MNC5700517	Contig13498
MNC5700517	Contig13498
MNC5700518	Contig13499
MNC5700518	Contig13499
MNC5700519	Contig13500
MNC5700519	Contig13500
MNC5700520	Contig13501
MNC5700521	Contig13502
MNC5700522	Contig13503
MNC5700522	Contig13503
